host,ip,port,protocol,title,domain,country,city,link,org
171.118.162.212:9003,171.118.162.212,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.118.162.212:9003,CHINA UNICOM China169 Backbone
171.116.116.143:9003,171.116.116.143,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.116.116.143:9003,CHINA UNICOM China169 Backbone
171.118.98.106:9003,171.118.98.106,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.118.98.106:9003,CHINA UNICOM China169 Backbone
171.120.0.159:9003,171.120.0.159,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.120.0.159:9003,CHINA UNICOM China169 Backbone
113.0.55.104:9003,113.0.55.104,9003,http,jsmpeg-streamer,,CN,Harbin,http://113.0.55.104:9003,CHINA UNICOM China169 Backbone
123.14.93.87:9003,123.14.93.87,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.93.87:9003,CHINA UNICOM China169 Backbone
157.0.88.31:9003,157.0.88.31,9003,http,jsmpeg-streamer,,CN,Nanjing,http://157.0.88.31:9003,CHINA UNICOM China169 Backbone
123.14.93.130:9003,123.14.93.130,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.93.130:9003,CHINA UNICOM China169 Backbone
171.118.133.245:9003,171.118.133.245,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.118.133.245:9003,CHINA UNICOM China169 Backbone
118.212.33.39:9003,118.212.33.39,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.39:9003,CHINA UNICOM China169 Backbone
118.212.33.24:9003,118.212.33.24,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.24:9003,CHINA UNICOM China169 Backbone
112.86.138.20:9003,112.86.138.20,9003,http,jsmpeg-streamer,,CN,Nanjing,http://112.86.138.20:9003,CHINA UNICOM China169 Backbone
171.118.160.62:9003,171.118.160.62,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.118.160.62:9003,CHINA UNICOM China169 Backbone
171.38.144.40:9003,171.38.144.40,9003,http,jsmpeg-streamer,,CN,Nanning,http://171.38.144.40:9003,CHINA UNICOM China169 Backbone
118.212.33.217:9003,118.212.33.217,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.217:9003,CHINA UNICOM China169 Backbone
118.212.33.240:9003,118.212.33.240,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.240:9003,CHINA UNICOM China169 Backbone
123.149.239.50:9003,123.149.239.50,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.149.239.50:9003,Chinanet
118.212.32.20:9003,118.212.32.20,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.32.20:9003,CHINA UNICOM China169 Backbone
171.117.141.138:9003,171.117.141.138,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.117.141.138:9003,CHINA UNICOM China169 Backbone
171.120.110.203:9003,171.120.110.203,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.120.110.203:9003,CHINA UNICOM China169 Backbone
171.120.0.207:9003,171.120.0.207,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.120.0.207:9003,CHINA UNICOM China169 Backbone
171.118.96.162:9003,171.118.96.162,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.118.96.162:9003,CHINA UNICOM China169 Backbone
1.58.93.78:9003,1.58.93.78,9003,http,jsmpeg-streamer,,CN,Harbin,http://1.58.93.78:9003,CHINA UNICOM China169 Backbone
171.120.85.107:9003,171.120.85.107,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.120.85.107:9003,CHINA UNICOM China169 Backbone
171.117.141.178:9003,171.117.141.178,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.117.141.178:9003,CHINA UNICOM China169 Backbone
112.80.117.46:9003,112.80.117.46,9003,http,jsmpeg-streamer,,CN,Nanjing,http://112.80.117.46:9003,CHINA UNICOM China169 Backbone
171.116.255.55:9003,171.116.255.55,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.116.255.55:9003,CHINA UNICOM China169 Backbone
171.120.249.198:9003,171.120.249.198,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.120.249.198:9003,CHINA UNICOM China169 Backbone
183.185.62.54:9003,183.185.62.54,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://183.185.62.54:9003,CHINA UNICOM China169 Backbone
183.185.77.181:9003,183.185.77.181,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://183.185.77.181:9003,CHINA UNICOM China169 Backbone
123.14.92.118:9003,123.14.92.118,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.92.118:9003,CHINA UNICOM China169 Backbone
61.134.253.151:9003,61.134.253.151,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://61.134.253.151:9003,CHINA UNICOM China169 Backbone
123.14.90.93:9003,123.14.90.93,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.90.93:9003,CHINA UNICOM China169 Backbone
112.86.221.95:9003,112.86.221.95,9003,http,jsmpeg-streamer,,CN,Nanjing,http://112.86.221.95:9003,CHINA UNICOM China169 Backbone
112.86.221.68:9003,112.86.221.68,9003,http,jsmpeg-streamer,,CN,Nanjing,http://112.86.221.68:9003,CHINA UNICOM China169 Backbone
118.212.33.25:9003,118.212.33.25,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.25:9003,CHINA UNICOM China169 Backbone
118.212.32.248:9003,118.212.32.248,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.32.248:9003,CHINA UNICOM China169 Backbone
118.212.33.42:9003,118.212.33.42,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.42:9003,CHINA UNICOM China169 Backbone
118.212.33.162:9003,118.212.33.162,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.162:9003,CHINA UNICOM China169 Backbone
183.184.231.122:9003,183.184.231.122,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://183.184.231.122:9003,CHINA UNICOM China169 Backbone
222.85.6.194:9003,222.85.6.194,9003,http,jsmpeg-streamer,,CN,Xuchang,http://222.85.6.194:9003,Chinanet
171.118.96.50:9003,171.118.96.50,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.118.96.50:9003,CHINA UNICOM China169 Backbone
183.185.56.245:9003,183.185.56.245,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://183.185.56.245:9003,CHINA UNICOM China169 Backbone
221.205.132.157:9003,221.205.132.157,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://221.205.132.157:9003,CHINA UNICOM China169 Backbone
171.117.181.36:9003,171.117.181.36,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.117.181.36:9003,CHINA UNICOM China169 Backbone
221.205.91.176:9003,221.205.91.176,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://221.205.91.176:9003,CHINA UNICOM China169 Backbone
183.191.49.244:9003,183.191.49.244,9003,http,jsmpeg-streamer,,CN,Changzhi,http://183.191.49.244:9003,CHINA UNICOM China169 Backbone
171.117.246.172:9003,171.117.246.172,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.117.246.172:9003,CHINA UNICOM China169 Backbone
124.93.18.237:9003,124.93.18.237,9003,http,jsmpeg-streamer,,CN,Dalian,http://124.93.18.237:9003,CHINA UNICOM China169 Backbone
123.14.90.104:9003,123.14.90.104,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.90.104:9003,CHINA UNICOM China169 Backbone
171.38.223.48:9003,171.38.223.48,9003,http,jsmpeg-streamer,,CN,Nanning,http://171.38.223.48:9003,CHINA UNICOM China169 Backbone
183.184.207.240:9003,183.184.207.240,9003,http,jsmpeg-streamer,,CN,Yongji,http://183.184.207.240:9003,CHINA UNICOM China169 Backbone
123.14.90.131:9003,123.14.90.131,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.90.131:9003,CHINA UNICOM China169 Backbone
61.134.250.4:9003,61.134.250.4,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://61.134.250.4:9003,CHINA UNICOM China169 Backbone
183.184.198.182:9003,183.184.198.182,9003,http,jsmpeg-streamer,,CN,Yongji,http://183.184.198.182:9003,CHINA UNICOM China169 Backbone
183.184.198.207:9003,183.184.198.207,9003,http,jsmpeg-streamer,,CN,Yongji,http://183.184.198.207:9003,CHINA UNICOM China169 Backbone
123.123.74.59:9003,123.123.74.59,9003,http,jsmpeg-streamer,,CN,Beijing,http://123.123.74.59:9003,China Unicom Beijing Province Network
171.120.108.28:9003,171.120.108.28,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.120.108.28:9003,CHINA UNICOM China169 Backbone
153.3.10.229:9003,153.3.10.229,9003,http,jsmpeg-streamer,,CN,Nanjing,http://153.3.10.229:9003,CHINA UNICOM China169 Backbone
171.38.147.101:9003,171.38.147.101,9003,http,jsmpeg-streamer,,CN,Nanning,http://171.38.147.101:9003,CHINA UNICOM China169 Backbone
113.9.184.203:9003,113.9.184.203,9003,http,jsmpeg-streamer,,CN,Harbin,http://113.9.184.203:9003,CHINA UNICOM China169 Backbone
171.38.147.17:9003,171.38.147.17,9003,http,jsmpeg-streamer,,CN,Nanning,http://171.38.147.17:9003,CHINA UNICOM China169 Backbone
139.209.169.41:9003,139.209.169.41,9003,http,jsmpeg-streamer,,CN,Tonghua,http://139.209.169.41:9003,CHINA UNICOM China169 Backbone
61.134.255.246:9003,61.134.255.246,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://61.134.255.246:9003,CHINA UNICOM China169 Backbone
118.212.32.168:9003,118.212.32.168,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.32.168:9003,CHINA UNICOM China169 Backbone
42.227.90.138:9003,42.227.90.138,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://42.227.90.138:9003,CHINA UNICOM China169 Backbone
113.9.203.138:9003,113.9.203.138,9003,http,jsmpeg-streamer,,CN,Harbin,http://113.9.203.138:9003,CHINA UNICOM China169 Backbone
118.212.33.230:9003,118.212.33.230,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.230:9003,CHINA UNICOM China169 Backbone
123.52.8.245:9003,123.52.8.245,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.52.8.245:9003,Chinanet
171.118.71.46:9003,171.118.71.46,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.118.71.46:9003,CHINA UNICOM China169 Backbone
171.120.0.236:9003,171.120.0.236,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.120.0.236:9003,CHINA UNICOM China169 Backbone
123.14.92.26:9003,123.14.92.26,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.92.26:9003,CHINA UNICOM China169 Backbone
1.183.54.201:9003,1.183.54.201,9003,http,jsmpeg-streamer,,CN,Baotou,http://1.183.54.201:9003,Chinanet
171.118.68.214:9003,171.118.68.214,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.118.68.214:9003,CHINA UNICOM China169 Backbone
183.191.179.9:9003,183.191.179.9,9003,http,jsmpeg-streamer,,CN,Hejin,http://183.191.179.9:9003,CHINA UNICOM China169 Backbone
118.212.33.170:9003,118.212.33.170,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.170:9003,CHINA UNICOM China169 Backbone
123.14.93.163:9003,123.14.93.163,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.93.163:9003,CHINA UNICOM China169 Backbone
113.9.131.93:9003,113.9.131.93,9003,http,jsmpeg-streamer,,CN,Harbin,http://113.9.131.93:9003,CHINA UNICOM China169 Backbone
157.0.83.35:9003,157.0.83.35,9003,http,jsmpeg-streamer,,CN,Nanjing,http://157.0.83.35:9003,CHINA UNICOM China169 Backbone
171.120.38.146:9003,171.120.38.146,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.120.38.146:9003,CHINA UNICOM China169 Backbone
171.120.35.43:9003,171.120.35.43,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.120.35.43:9003,CHINA UNICOM China169 Backbone
171.117.242.156:9003,171.117.242.156,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.117.242.156:9003,CHINA UNICOM China169 Backbone
183.184.228.183:9003,183.184.228.183,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://183.184.228.183:9003,CHINA UNICOM China169 Backbone
139.209.191.40:9003,139.209.191.40,9003,http,jsmpeg-streamer,,CN,Tonghua,http://139.209.191.40:9003,CHINA UNICOM China169 Backbone
171.120.39.79:9003,171.120.39.79,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.120.39.79:9003,CHINA UNICOM China169 Backbone
171.120.98.208:9003,171.120.98.208,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.120.98.208:9003,CHINA UNICOM China169 Backbone
171.116.157.134:9003,171.116.157.134,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.116.157.134:9003,CHINA UNICOM China169 Backbone
42.237.26.72:55555,42.237.26.72,55555,http,jsmpeg-streamer,,CN,Zhengzhou,http://42.237.26.72:55555,CHINA UNICOM China169 Backbone
171.120.96.210:9003,171.120.96.210,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.120.96.210:9003,CHINA UNICOM China169 Backbone
1.58.244.209:9003,1.58.244.209,9003,http,jsmpeg-streamer,,CN,Harbin,http://1.58.244.209:9003,CHINA UNICOM China169 Backbone
113.9.150.59:9003,113.9.150.59,9003,http,jsmpeg-streamer,,CN,Harbin,http://113.9.150.59:9003,CHINA UNICOM China169 Backbone
171.120.96.45:9003,171.120.96.45,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.120.96.45:9003,CHINA UNICOM China169 Backbone
123.52.75.139:9003,123.52.75.139,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.52.75.139:9003,Chinanet
183.184.231.135:9003,183.184.231.135,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://183.184.231.135:9003,CHINA UNICOM China169 Backbone
42.237.152.151:9003,42.237.152.151,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://42.237.152.151:9003,CHINA UNICOM China169 Backbone
171.120.57.125:9003,171.120.57.125,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.120.57.125:9003,CHINA UNICOM China169 Backbone
118.212.32.64:9003,118.212.32.64,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.32.64:9003,CHINA UNICOM China169 Backbone
171.117.182.35:9003,171.117.182.35,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.117.182.35:9003,CHINA UNICOM China169 Backbone
112.103.140.36:9003,112.103.140.36,9003,http,jsmpeg-streamer,,CN,Harbin,http://112.103.140.36:9003,"Heilongjiang Province, P.R.China."
221.205.89.24:9003,221.205.89.24,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://221.205.89.24:9003,CHINA UNICOM China169 Backbone
112.80.117.40:9003,112.80.117.40,9003,http,jsmpeg-streamer,,CN,Nanjing,http://112.80.117.40:9003,CHINA UNICOM China169 Backbone
42.237.26.148:9004,42.237.26.148,9004,http,jsmpeg-streamer,,CN,Zhengzhou,http://42.237.26.148:9004,CHINA UNICOM China169 Backbone
112.103.140.127:9003,112.103.140.127,9003,http,jsmpeg-streamer,,CN,Harbin,http://112.103.140.127:9003,"Heilongjiang Province, P.R.China."
42.237.159.215:9003,42.237.159.215,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://42.237.159.215:9003,CHINA UNICOM China169 Backbone
116.136.234.12:9003,116.136.234.12,9003,http,jsmpeg-streamer,,CN,Hohhot,http://116.136.234.12:9003,CHINA UNICOM China169 Backbone
222.85.3.19:9003,222.85.3.19,9003,http,jsmpeg-streamer,,CN,Xuchang,http://222.85.3.19:9003,Chinanet
42.237.158.122:9003,42.237.158.122,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://42.237.158.122:9003,CHINA UNICOM China169 Backbone
118.212.33.223:9003,118.212.33.223,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.223:9003,CHINA UNICOM China169 Backbone
113.9.151.180:9003,113.9.151.180,9003,http,jsmpeg-streamer,,CN,Harbin,http://113.9.151.180:9003,CHINA UNICOM China169 Backbone
60.219.176.250:9003,60.219.176.250,9003,http,jsmpeg-streamer,,CN,Harbin,http://60.219.176.250:9003,CHINA UNICOM China169 Backbone
112.103.140.164:9003,112.103.140.164,9003,http,jsmpeg-streamer,,CN,Harbin,http://112.103.140.164:9003,"Heilongjiang Province, P.R.China."
153.3.114.33:9003,153.3.114.33,9003,http,jsmpeg-streamer,,CN,Nanjing,http://153.3.114.33:9003,CHINA UNICOM China169 Backbone
1.24.39.180:9003,1.24.39.180,9003,http,jsmpeg-streamer,,CN,Baotou,http://1.24.39.180:9003,UNICOM InnerMongolia province network
123.14.85.44:9003,123.14.85.44,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.85.44:9003,CHINA UNICOM China169 Backbone
42.237.157.152:9003,42.237.157.152,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://42.237.157.152:9003,CHINA UNICOM China169 Backbone
61.158.127.106:9003,61.158.127.106,9003,http,jsmpeg-streamer,,CN,Harbin,http://61.158.127.106:9003,CHINA UNICOM China169 Backbone
123.52.11.82:9003,123.52.11.82,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.52.11.82:9003,Chinanet
221.205.93.175:9003,221.205.93.175,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://221.205.93.175:9003,CHINA UNICOM China169 Backbone
171.38.219.88:9003,171.38.219.88,9003,http,jsmpeg-streamer,,CN,Nanning,http://171.38.219.88:9003,CHINA UNICOM China169 Backbone
42.237.24.133:9004,42.237.24.133,9004,http,jsmpeg-streamer,,CN,Zhengzhou,http://42.237.24.133:9004,CHINA UNICOM China169 Backbone
116.208.4.65:9003,116.208.4.65,9003,http,jsmpeg-streamer,,CN,Xiangyang,http://116.208.4.65:9003,Chinanet
42.237.154.102:9003,42.237.154.102,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://42.237.154.102:9003,CHINA UNICOM China169 Backbone
61.134.255.55:9003,61.134.255.55,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://61.134.255.55:9003,CHINA UNICOM China169 Backbone
157.0.83.137:9003,157.0.83.137,9003,http,jsmpeg-streamer,,CN,Nanjing,http://157.0.83.137:9003,CHINA UNICOM China169 Backbone
118.212.32.3:9003,118.212.32.3,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.32.3:9003,CHINA UNICOM China169 Backbone
118.212.33.94:9003,118.212.33.94,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.94:9003,CHINA UNICOM China169 Backbone
42.237.156.66:9003,42.237.156.66,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://42.237.156.66:9003,CHINA UNICOM China169 Backbone
112.103.140.176:9003,112.103.140.176,9003,http,jsmpeg-streamer,,CN,Harbin,http://112.103.140.176:9003,"Heilongjiang Province, P.R.China."
171.116.222.36:9003,171.116.222.36,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.116.222.36:9003,CHINA UNICOM China169 Backbone
183.184.10.34:9003,183.184.10.34,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://183.184.10.34:9003,CHINA UNICOM China169 Backbone
171.38.193.33:9003,171.38.193.33,9003,http,jsmpeg-streamer,,CN,Nanning,http://171.38.193.33:9003,CHINA UNICOM China169 Backbone
118.212.32.211:9003,118.212.32.211,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.32.211:9003,CHINA UNICOM China169 Backbone
118.212.32.101:9003,118.212.32.101,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.32.101:9003,CHINA UNICOM China169 Backbone
124.93.18.238:9003,124.93.18.238,9003,http,jsmpeg-streamer,,CN,Dalian,http://124.93.18.238:9003,CHINA UNICOM China169 Backbone
221.205.110.211:9003,221.205.110.211,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://221.205.110.211:9003,CHINA UNICOM China169 Backbone
171.120.56.143:9003,171.120.56.143,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.120.56.143:9003,CHINA UNICOM China169 Backbone
123.14.86.30:9003,123.14.86.30,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.86.30:9003,CHINA UNICOM China169 Backbone
118.212.32.59:9003,118.212.32.59,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.32.59:9003,CHINA UNICOM China169 Backbone
118.212.32.207:9003,118.212.32.207,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.32.207:9003,CHINA UNICOM China169 Backbone
123.14.89.246:9003,123.14.89.246,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.89.246:9003,CHINA UNICOM China169 Backbone
171.117.183.53:9003,171.117.183.53,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.117.183.53:9003,CHINA UNICOM China169 Backbone
171.12.60.169:9003,171.12.60.169,9003,http,jsmpeg-streamer,,CN,Xuchang,http://171.12.60.169:9003,Chinanet
61.134.231.141:9003,61.134.231.141,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://61.134.231.141:9003,CHINA UNICOM China169 Backbone
42.237.159.135:9003,42.237.159.135,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://42.237.159.135:9003,CHINA UNICOM China169 Backbone
171.11.182.152:9003,171.11.182.152,9003,http,jsmpeg-streamer,,CN,Xinxiang,http://171.11.182.152:9003,Henan Xinxiang MAN
123.14.89.201:9003,123.14.89.201,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.89.201:9003,CHINA UNICOM China169 Backbone
120.86.230.81:9003,120.86.230.81,9003,http,jsmpeg-streamer,,CN,Chaozhou,http://120.86.230.81:9003,China Unicom IP network China169 Guangdong province
106.42.14.22:9003,106.42.14.22,9003,http,jsmpeg-streamer,,CN,Xinxiang,http://106.42.14.22:9003,Henan Xinxiang MAN
183.185.11.108:9003,183.185.11.108,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://183.185.11.108:9003,CHINA UNICOM China169 Backbone
171.120.110.225:9003,171.120.110.225,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.120.110.225:9003,CHINA UNICOM China169 Backbone
171.120.111.95:9003,171.120.111.95,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.120.111.95:9003,CHINA UNICOM China169 Backbone
123.14.90.144:9003,123.14.90.144,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.90.144:9003,CHINA UNICOM China169 Backbone
183.191.176.200:9003,183.191.176.200,9003,http,jsmpeg-streamer,,CN,Hejin,http://183.191.176.200:9003,CHINA UNICOM China169 Backbone
118.212.32.212:9003,118.212.32.212,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.32.212:9003,CHINA UNICOM China169 Backbone
123.14.93.132:9003,123.14.93.132,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.93.132:9003,CHINA UNICOM China169 Backbone
123.10.143.45:9003,123.10.143.45,9003,http,jsmpeg-streamer,,CN,Shangqiu,http://123.10.143.45:9003,CHINA UNICOM China169 Backbone
27.41.246.104:9003,27.41.246.104,9003,http,jsmpeg-streamer,,CN,Shantou,http://27.41.246.104:9003,China Unicom IP network China169 Guangdong province
183.191.145.219:9003,183.191.145.219,9003,http,jsmpeg-streamer,,CN,Yuncheng,http://183.191.145.219:9003,CHINA UNICOM China169 Backbone
123.52.9.180:9003,123.52.9.180,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.52.9.180:9003,Chinanet
27.41.247.251:9003,27.41.247.251,9003,http,jsmpeg-streamer,,CN,Shantou,http://27.41.247.251:9003,China Unicom IP network China169 Guangdong province
112.80.141.98:9003,112.80.141.98,9003,http,jsmpeg-streamer,,CN,Nanjing,http://112.80.141.98:9003,CHINA UNICOM China169 Backbone
113.9.183.172:9003,113.9.183.172,9003,http,jsmpeg-streamer,,CN,Harbin,http://113.9.183.172:9003,CHINA UNICOM China169 Backbone
183.191.57.187:9003,183.191.57.187,9003,http,jsmpeg-streamer,,CN,Changzhi,http://183.191.57.187:9003,CHINA UNICOM China169 Backbone
123.14.83.202:9003,123.14.83.202,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.83.202:9003,CHINA UNICOM China169 Backbone
222.65.160.222:9003,222.65.160.222,9003,http,jsmpeg-streamer,,CN,Shanghai,http://222.65.160.222:9003,China Telecom Group
123.14.93.222:9003,123.14.93.222,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.93.222:9003,CHINA UNICOM China169 Backbone
171.38.144.63:9003,171.38.144.63,9003,http,jsmpeg-streamer,,CN,Nanning,http://171.38.144.63:9003,CHINA UNICOM China169 Backbone
221.205.94.244:9003,221.205.94.244,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://221.205.94.244:9003,CHINA UNICOM China169 Backbone
61.134.200.101:9003,61.134.200.101,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://61.134.200.101:9003,CHINA UNICOM China169 Backbone
112.103.140.119:9003,112.103.140.119,9003,http,jsmpeg-streamer,,CN,Harbin,http://112.103.140.119:9003,"Heilongjiang Province, P.R.China."
115.49.218.18:9003,115.49.218.18,9003,http,jsmpeg-streamer,,CN,Shangqiu,http://115.49.218.18:9003,CHINA UNICOM China169 Backbone
221.205.95.209:9003,221.205.95.209,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://221.205.95.209:9003,CHINA UNICOM China169 Backbone
42.227.91.217:9003,42.227.91.217,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://42.227.91.217:9003,CHINA UNICOM China169 Backbone
61.158.65.193:9003,61.158.65.193,9003,http,jsmpeg-streamer,,CN,Harbin,http://61.158.65.193:9003,CHINA UNICOM China169 Backbone
183.191.186.182:9003,183.191.186.182,9003,http,jsmpeg-streamer,,CN,Hejin,http://183.191.186.182:9003,CHINA UNICOM China169 Backbone
1.62.232.223:9003,1.62.232.223,9003,http,jsmpeg-streamer,,CN,Harbin,http://1.62.232.223:9003,CHINA UNICOM China169 Backbone
113.9.231.126:9003,113.9.231.126,9003,http,jsmpeg-streamer,,CN,Harbin,http://113.9.231.126:9003,CHINA UNICOM China169 Backbone
222.65.161.154:9003,222.65.161.154,9003,http,jsmpeg-streamer,,CN,Shanghai,http://222.65.161.154:9003,China Telecom Group
222.65.166.8:9003,222.65.166.8,9003,http,jsmpeg-streamer,,CN,Shanghai,http://222.65.166.8:9003,China Telecom Group
182.127.6.107:9003,182.127.6.107,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://182.127.6.107:9003,CHINA UNICOM China169 Backbone
124.239.140.30:9003,124.239.140.30,9003,http,jsmpeg-streamer,,CN,Shijiazhuang,http://124.239.140.30:9003,Chinanet
118.212.32.158:9003,118.212.32.158,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.32.158:9003,CHINA UNICOM China169 Backbone
118.212.33.164:9003,118.212.33.164,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.164:9003,CHINA UNICOM China169 Backbone
183.184.229.252:9003,183.184.229.252,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://183.184.229.252:9003,CHINA UNICOM China169 Backbone
61.134.204.158:9003,61.134.204.158,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://61.134.204.158:9003,CHINA UNICOM China169 Backbone
118.212.32.203:9003,118.212.32.203,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.32.203:9003,CHINA UNICOM China169 Backbone
118.212.32.48:9003,118.212.32.48,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.32.48:9003,CHINA UNICOM China169 Backbone
